332	2010-08-28T11:33:22Z	48.8551716403	2.3474264145	1104149
332	2010-08-28T11:33:02Z	48.8548327978	2.3448944092	110343
332	2010-08-28T11:32:44Z	48.8558846139	2.3456132412	1104130
332	2010-08-28T11:32:31Z	48.8564421167	2.3408081167	36666
332	2010-08-28T09:02:35Z	49.010317538	2.5592780113	1206230
332	2010-08-28T09:02:21Z	49.0133294077	2.5409317017	23249
511	2010-05-11T18:22:15Z	48.8583481772	2.2943508625	21869
511	2010-05-11T17:06:42Z	48.8618209601	2.3346805573	93066
511	2010-03-31T18:49:22Z	48.8808464037	2.3552799225	34598
511	2010-03-31T18:47:44Z	48.8797907606	2.3547058475	486347
511	2010-03-31T14:51:06Z	48.8632241	2.3444231833	177791
511	2010-03-31T12:32:10Z	48.8574245937	2.3631898025	190919
521	2010-04-10T15:12:48Z	48.86730897	2.315274	426030
521	2010-04-10T14:46:57Z	48.8566369	2.3480242	527602
521	2010-04-10T14:46:50Z	48.8573881784	2.3478341103	588777
521	2010-04-10T14:46:42Z	48.8578390667	2.3479499833	45082
521	2010-04-10T13:39:51Z	48.85920262	2.29198199	223247
521	2010-04-10T13:39:11Z	48.8604958333	2.2913865667	45016
521	2010-04-10T12:51:21Z	48.8583481772	2.2943508625	21869
521	2010-04-10T12:37:51Z	48.8738185587	2.295024097	23328
521	2010-04-10T11:48:24Z	48.87001043	2.30726742	910725
521	2010-04-10T11:33:19Z	48.86917775	2.30994725	738736
521	2010-04-10T10:49:48Z	48.8699231832	2.30681777	460368
521	2010-04-10T10:41:38Z	48.8707418833	2.3061399333	35360
521	2010-04-10T10:41:15Z	48.86999465	2.3080258333	110186
521	2010-04-10T10:32:16Z	48.8670564	2.3210203833	40191
521	2010-04-10T10:32:01Z	48.8655616965	2.3209369183	765083
521	2010-04-10T10:15:04Z	48.8639542728	2.3217831552	60367
521	2010-04-10T10:14:56Z	48.86388719	2.32161092	746251
521	2010-04-10T09:57:45Z	48.8592969988	2.3305153852	577444
521	2010-04-10T09:56:48Z	48.8592617	2.3292506833	910069
521	2010-04-10T09:55:05Z	48.8736927795	2.3145634062	784798
521	2010-04-10T09:29:41Z	48.8601269497	2.3368263245	25285
521	2010-04-10T09:28:37Z	48.8618209601	2.3346805573	93066
521	2010-04-10T09:01:47Z	48.8693491947	2.324599602	791171
521	2010-04-10T09:00:21Z	48.86957603	2.32545888	246556
521	2010-04-10T08:59:35Z	48.86979204	2.32389974	569433
521	2010-04-10T08:41:47Z	48.8707827	2.3471019	341118
521	2010-04-10T08:41:27Z	48.8707768167	2.3476235333	145914
521	2010-04-10T08:38:30Z	48.8689104833	2.35613965	73057
521	2010-04-10T08:38:13Z	48.86902016	2.35916614	479500
521	2010-04-10T08:37:02Z	48.8680587167	2.3611588667	373711
521	2010-04-10T08:05:42Z	48.8814320128	2.3544859886	401941
521	2010-04-10T08:05:02Z	48.8808464037	2.3552799225	34598
527	2009-12-11T08:41:52Z	48.7285882134	2.3674069857	110174
527	2009-12-10T23:01:21Z	48.8626891182	2.3407530785	60472
538	2010-06-06T21:31:05Z	48.85173905	2.3383398167	869824
538	2010-06-06T18:29:57Z	48.85705637	2.36817252	1237020
538	2010-06-04T13:38:25Z	48.8531597294	2.3490571976	48661
538	2010-06-03T23:38:37Z	48.85523775	2.3367633	823464
546	2009-11-04T07:34:38Z	49.0133294077	2.5409317017	23249
575	2010-03-12T11:08:12Z	49.002604069	2.5623250008	379205
599	2010-10-16T07:45:06Z	49.0133294077	2.5409317017	23249
599	2010-06-25T11:23:17Z	49.0133294077	2.5409317017	23249
599	2009-12-11T00:55:09Z	48.8738185587	2.295024097	23328
599	2009-12-11T00:50:58Z	48.8716980167	2.3006398	39420
599	2009-12-11T00:25:17Z	48.8628458	2.3116449	191904
599	2009-12-10T23:38:08Z	48.8601269497	2.3368263245	25285
599	2009-12-10T23:21:21Z	48.8629643847	2.3422014713	60479
599	2009-12-10T14:03:03Z	48.8903384258	2.3693269492	180947
599	2009-12-10T01:26:00Z	48.87143925	2.3343533167	92964
599	2009-12-10T01:25:32Z	48.8714122122	2.3319661617	41115
599	2009-12-10T01:25:15Z	48.87113225	2.3319435	141131
599	2009-12-10T01:24:54Z	48.8742293971	2.3290864014	42403
599	2009-12-10T01:24:34Z	48.8735151255	2.3286724091	46163
599	2009-12-10T01:24:22Z	48.87342661	2.32789474	141109
599	2009-12-10T01:24:04Z	48.8735825	2.3301472	46159
599	2009-12-10T01:23:54Z	48.8730510667	2.3314094833	141020
599	2009-12-10T01:23:27Z	48.87418695	2.3284765333	141070
599	2009-12-09T20:40:00Z	48.8706238167	2.3323407833	141138
599	2009-12-09T18:31:44Z	48.8569858667	2.366369	186527
599	2009-12-09T18:28:19Z	48.85763295	2.3586358667	36539
599	2009-12-09T18:27:27Z	48.8550116167	2.3616887167	127703
599	2009-12-09T18:26:41Z	48.8574986728	2.361379269	42284
599	2009-12-09T18:25:43Z	48.8553894667	2.3601132333	163518
599	2009-12-09T17:13:55Z	48.88845825	2.3676126	186095
599	2009-12-09T08:45:58Z	48.8919788596	2.3470401764	165050
599	2009-12-08T22:16:17Z	48.8726693335	2.3367663715	183369
599	2009-12-08T21:54:20Z	48.8583481772	2.2943508625	21869
599	2009-12-08T19:06:52Z	48.8341380774	2.2579467344	182569
599	2009-12-08T13:11:57Z	48.8711980748	2.3279566417	181269
623	2010-10-19T16:15:47Z	49.0047155388	2.5665950775	895111
623	2010-10-19T16:15:15Z	49.0133294077	2.5409317017	23249
623	2010-10-19T11:54:48Z	48.835930141	2.385827477	5786210
623	2010-10-18T20:29:12Z	48.846916717	2.371994682	5765486
623	2010-10-18T19:52:50Z	48.8485586229	2.3728130973	141334
623	2010-10-18T18:43:15Z	48.8442993001	2.3745059967	189748
623	2010-09-21T12:41:38Z	49.0047155388	2.5665950775	895111
623	2010-09-21T12:40:38Z	49.0133294077	2.5409317017	23249
623	2010-09-19T12:25:25Z	49.0133294077	2.5409317017	23249
643	2010-09-07T02:55:22Z	49.0144060365	2.5417900085	194116
643	2010-09-07T01:13:12Z	49.0147668458	2.541770405	970374
643	2010-09-07T01:12:47Z	49.0133294077	2.5409317017	23249
643	2010-09-07T01:07:00Z	49.0093558	2.5653192333	1111886
656	2010-10-03T17:04:46Z	48.833851864	2.3327547312	127177
656	2010-10-03T17:04:13Z	48.8341449444	2.3325669765	22035
656	2010-10-03T17:01:21Z	48.8314188768	2.3555588722	115531
656	2010-10-03T17:00:14Z	48.830651867	2.35286863	4683449
656	2010-10-03T16:57:42Z	48.8343984833	2.3732319833	1062835
656	2010-10-03T16:56:36Z	48.8339252775	2.3654618471	498578
656	2010-10-03T16:56:27Z	48.83378994	2.36840343	996728
656	2010-10-03T16:52:49Z	48.8387649	2.3786267	4344614
656	2010-10-02T12:40:19Z	48.876343923	2.29696112	1978129
656	2010-10-02T12:39:22Z	48.877729083	2.2981946	1505637
656	2010-10-02T12:39:13Z	48.87681502	2.29752188	1325066
656	2010-10-02T12:38:34Z	48.8751130181	2.295044222	986568
656	2010-10-02T12:38:15Z	48.8748054833	2.29428215	1066717
656	2010-10-02T12:37:58Z	48.876459779	2.290531705	1473167
656	2010-10-02T12:36:58Z	48.8736001	2.2926047	855524
656	2010-10-02T12:36:45Z	48.8738185587	2.295024097	23328
656	2010-10-02T12:36:30Z	48.87430655	2.29299998	1363351
656	2010-10-02T12:36:02Z	48.87876415	2.29291595	1138401
656	2010-10-02T12:35:41Z	48.877469587	2.292107006	4704928
656	2010-10-02T12:35:28Z	48.87696404	2.292278396	1502457
656	2010-10-02T12:35:19Z	48.8774234701	2.2933059927	479881
656	2010-10-02T12:34:41Z	48.877325611	2.293438042	4793534
656	2010-10-02T12:33:48Z	48.878386817	2.2945808	1181926
656	2010-10-02T12:33:32Z	48.876872	2.29456806	1407110
656	2010-10-02T12:18:31Z	48.8326947833	2.28796285	1092444
656	2010-09-16T11:54:04Z	48.629064767	2.407064367	1362735
656	2010-09-13T07:47:44Z	48.7285882134	2.3674069857	110174
656	2010-09-10T13:32:45Z	48.867519457	2.330522957	3444763
656	2010-09-10T13:05:58Z	48.8677428354	2.3294169126	245203
656	2010-09-10T13:05:32Z	48.8685832005	2.3301736733	159976
656	2010-09-10T13:05:15Z	48.8674222833	2.3291924167	114944
656	2010-09-10T12:05:48Z	48.634479033	2.306549533	1288876
656	2010-08-30T09:12:11Z	48.62512916	2.42305576	2749011
656	2010-08-30T09:09:55Z	48.61580167	2.424675774	1476755
656	2010-08-30T09:09:37Z	48.62831407	2.42570775	1593025
656	2010-08-25T13:44:07Z	48.6245656013	2.3427593708	806472
656	2010-08-25T13:43:57Z	48.621102312	2.348839702	2407195
656	2010-08-25T13:32:08Z	48.63601559	2.30634623	1815702
656	2010-08-25T13:31:30Z	48.631690683	2.302898817	1507613
656	2010-07-24T14:17:24Z	48.636228469	2.321373552	1494020
656	2010-07-17T08:53:40Z	48.62965908	2.424309175	1453293
656	2010-07-10T14:23:19Z	48.6373667	2.322297383	1417278
656	2010-07-10T14:21:51Z	48.637110933	2.3221443	1417267
656	2010-07-07T13:20:54Z	48.62893271	2.42645841	1400733
656	2010-07-01T14:09:54Z	48.630522683	2.427610825	1367463
656	2010-06-30T13:44:36Z	48.629064767	2.407064367	1362735
656	2010-06-16T15:14:14Z	48.634479033	2.306549533	1288876
656	2010-06-16T12:22:06Z	48.6650594153	2.3354825706	732258
656	2010-06-16T12:15:28Z	48.682517	2.389002	713420
656	2010-06-15T07:00:22Z	48.86280733	2.38721424	606861
656	2010-06-15T07:00:06Z	48.8479829	2.4004919167	662473
656	2010-06-15T06:59:32Z	48.8546563833	2.4041596667	34933
656	2010-06-15T06:58:58Z	48.85562932	2.39502388	1223028
656	2010-06-15T06:58:46Z	48.8556329	2.39502024	1227756
661	2010-10-17T11:04:24Z	48.8847072	2.33049455	45365
661	2010-10-17T11:04:14Z	48.8819632167	2.344772	808327
661	2010-10-17T11:03:39Z	48.882217467	2.333734517	5405962
661	2010-10-17T11:03:28Z	48.88236051	2.33759838	1014065
661	2010-10-17T11:03:02Z	48.88498532	2.35260152	618696
661	2010-10-17T11:02:23Z	48.8842305833	2.3384465167	580540
661	2010-10-17T11:02:13Z	48.8843786833	2.3385554667	318147
661	2010-10-17T11:02:02Z	48.884098117	2.34219125	4802457
661	2010-10-17T11:01:53Z	48.88449145	2.343283567	1312293
661	2010-10-17T11:01:42Z	48.8840415931	2.3414248247	309931
661	2010-10-17T11:01:26Z	48.8850019638	2.3425769806	110713
661	2010-10-17T11:01:05Z	48.8869734104	2.3399155347	1022457
661	2010-10-17T11:00:51Z	48.8865046536	2.3407959938	522555
661	2010-10-17T11:00:28Z	48.886680263	2.34091975	5674723
661	2010-10-17T10:59:27Z	48.886342083	2.34014815	1475798
661	2010-10-17T10:57:17Z	48.8841236102	2.3322665691	45369
661	2010-10-17T10:55:59Z	48.8824098167	2.3373796333	45383
661	2010-10-17T10:03:48Z	48.8863635579	2.3430490494	52466
661	2010-10-17T09:03:08Z	48.85165685	2.3663778833	753712
661	2010-10-16T20:30:40Z	48.87189137	2.31380879	5636080
661	2010-10-16T20:25:58Z	48.8736927795	2.3145634062	784798
661	2010-10-16T13:52:58Z	48.859481579	2.315549853	3974635
661	2010-10-16T13:52:04Z	48.8674895667	2.3160236	1011947
661	2010-10-16T13:51:37Z	48.867066733	2.3201479	1481633
661	2010-10-16T13:51:06Z	48.866892717	2.3219195	1264355
661	2010-10-16T13:50:33Z	48.8695044833	2.3239735833	951783
661	2010-10-16T13:50:20Z	48.8688817667	2.3242263333	234810
661	2010-10-16T13:50:11Z	48.8627971	2.31956585	783602
661	2010-10-16T13:50:03Z	48.8670564	2.3210203833	40191
661	2010-10-16T13:49:53Z	48.864514032	2.33592015	5599672
661	2010-10-16T13:49:43Z	48.863289056	2.3194241524	969640
661	2010-10-16T13:23:31Z	48.8594701401	2.3456594661	1018291
661	2010-10-16T13:23:18Z	48.8546063	2.32889005	1293635
661	2010-10-16T13:22:57Z	48.8542252	2.3304584	1069406
661	2010-10-16T13:22:45Z	48.8617858887	2.3455886841	835779
661	2010-10-16T13:22:25Z	48.854430467	2.330573383	1953212
661	2010-10-16T13:22:13Z	48.8598223833	2.3438453667	751511
661	2010-10-16T13:21:57Z	48.8601609298	2.3434031712	974137
661	2010-10-16T13:21:17Z	48.859777468	2.343122784	3974933
661	2010-10-16T13:20:38Z	48.8626893338	2.3407685932	1016843
661	2010-10-16T13:20:20Z	48.8650148	2.337404883	2547556
661	2010-10-16T13:19:58Z	48.86145675	2.33413267	3516685
661	2010-10-16T13:11:54Z	48.8601434833	2.32510285	784147
661	2010-10-16T13:11:31Z	48.8688010895	2.340195179	1390658
661	2010-10-16T13:11:18Z	48.8667128167	2.3257097167	720895
661	2010-10-16T13:11:09Z	48.85358735	2.3332887833	36505
661	2010-10-16T13:10:51Z	48.866282829	2.342105454	3215691
661	2010-10-16T13:10:39Z	48.8632241	2.3444231833	177791
661	2010-10-16T13:10:32Z	48.86663446	2.340946198	4736263
661	2010-10-16T13:10:21Z	48.866029186	2.340879681	2631006
661	2010-10-16T13:10:11Z	48.8566863	2.338942817	1572611
661	2010-10-16T13:10:02Z	48.8615656	2.3245604	973863
661	2010-10-16T13:09:54Z	48.86018961	2.32621335	4934849
661	2010-10-16T13:09:45Z	48.8654492167	2.3380384833	49993
661	2010-10-16T13:09:37Z	48.860772983	2.34114065	2717802
661	2010-10-16T13:09:17Z	48.8576244	2.3368316333	839131
661	2010-10-16T13:09:06Z	48.8627008667	2.33689515	50002
661	2010-10-16T13:08:49Z	48.8674222833	2.3291924167	114944
661	2010-10-16T13:08:40Z	48.8677097667	2.3372458833	961889
661	2010-10-16T13:08:32Z	48.8661402421	2.3394782846	335058
661	2010-10-16T13:08:23Z	48.860863527	2.342438777	5075509
661	2010-10-16T13:08:13Z	48.8635385	2.3371054167	844100
661	2010-10-16T13:08:03Z	48.86275362	2.33661276	3406488
661	2010-10-16T13:07:54Z	48.8615570167	2.3332148	952130
661	2010-10-16T13:07:21Z	48.8659147833	2.3208985833	1003118
661	2010-10-16T13:07:12Z	48.859092967	2.319667034	3977219
661	2010-10-16T13:07:01Z	48.8706238167	2.3323407833	141138
661	2010-10-16T13:06:52Z	48.8578390667	2.3479499833	45082
661	2010-10-16T13:06:43Z	48.8639542728	2.3217831552	60367
661	2010-10-16T13:06:33Z	48.86097715	2.3477026333	300792
661	2010-10-16T13:06:24Z	48.8640846333	2.34445105	334914
661	2010-10-16T13:06:13Z	48.8615567	2.3452303167	938419
661	2010-10-16T13:05:53Z	48.854357296	2.335895901	2003500
661	2010-10-16T13:05:46Z	48.856898622	2.341617677	2005281
661	2010-10-16T13:05:39Z	48.86207395	2.3440315833	974291
661	2010-10-16T13:05:29Z	48.865837333	2.3379975	1228200
661	2010-10-16T13:05:22Z	48.86624002	2.33348387	295402
661	2010-10-16T13:05:13Z	48.8639173667	2.33076605	1341367
661	2010-10-16T13:05:04Z	48.86238575	2.336865933	1349657
661	2010-10-16T13:04:33Z	48.8686738938	2.3274136537	214535
661	2010-10-16T13:03:00Z	48.86948102	2.33581161	686841
661	2010-10-16T13:01:58Z	48.8564421167	2.3408081167	36666
661	2010-10-16T13:01:33Z	48.8692213778	2.3405978528	131007
661	2010-10-16T13:01:03Z	48.863289056	2.3284363747	113001
661	2010-10-16T13:00:02Z	48.8643851	2.33479565	1011030
661	2010-10-16T12:59:34Z	48.8618209601	2.3346805573	93066
661	2010-10-16T12:59:05Z	48.863804291	2.3226320744	60246
661	2010-10-16T12:58:43Z	48.866524917	2.338344353	2631534
661	2010-10-16T12:58:31Z	48.8600210722	2.3263442516	113412
661	2010-10-16T12:58:21Z	48.86239451	2.33572965	317446
661	2010-10-16T12:58:05Z	48.8601269497	2.3368263245	25285
661	2010-10-16T11:41:30Z	48.8442993001	2.3745059967	189748
661	2010-10-16T11:41:05Z	48.8453618	2.3738035	446900
661	2010-10-16T11:39:58Z	48.85289685	2.3698931	45037
661	2010-10-16T11:39:16Z	48.8639713667	2.37045625	360255
661	2010-10-16T11:38:20Z	48.8549033902	2.3659873009	861388
661	2010-10-16T11:37:39Z	48.85328292	2.37007981	4976724
661	2010-10-16T11:37:14Z	48.8532702333	2.3704441333	957792
661	2010-10-15T21:16:49Z	48.8514846	2.3575764167	981940
661	2010-10-15T21:16:39Z	48.851965978	2.357453805	3312840
661	2010-10-15T21:13:00Z	48.8513454106	2.3567390442	1104211
661	2010-10-15T21:12:45Z	48.8522843464	2.3543357849	1104204
661	2010-10-15T21:12:30Z	48.8527149803	2.35465765	1104191
661	2010-10-15T21:12:12Z	48.8519807826	2.3521471024	1104165
661	2010-10-15T21:11:53Z	48.8531597294	2.3490571976	48661
661	2010-10-15T21:11:41Z	48.8551716403	2.3474264145	1104149
661	2010-10-15T21:11:26Z	48.8548327978	2.3448944092	110343
661	2010-10-15T21:10:42Z	48.8558846139	2.3456132412	1104130
661	2010-10-15T21:09:51Z	48.850029767	2.35475915	1291298
661	2010-10-15T18:32:02Z	48.8529931333	2.3609221667	174076
661	2010-10-15T18:31:52Z	48.857627878	2.380044636	1563792
661	2010-10-15T18:30:58Z	48.8674884196	2.363820076	42221
661	2010-10-15T18:30:48Z	48.8531526699	2.3691952229	45033
661	2010-10-15T18:30:02Z	48.85969001	2.36697483	342768
661	2010-10-15T18:29:32Z	48.8608963199	2.3673176765	45027
661	2010-10-15T18:26:45Z	48.8557641967	2.3652984427	388979
661	2010-10-15T18:26:27Z	48.86265856	2.36233258	620884
661	2010-10-15T18:22:34Z	48.8608834333	2.3688153667	904371
724	2010-07-25T23:58:09Z	48.8736001	2.2926047	855524
724	2010-07-25T23:57:36Z	48.8738185587	2.295024097	23328
724	2010-07-25T23:40:46Z	48.863289056	2.3284363747	113001
724	2010-07-25T23:12:54Z	48.8634476167	2.3331211333	187307
724	2010-07-25T22:08:15Z	48.8778389	2.2842204667	40254
724	2010-07-25T18:46:17Z	48.87696404	2.292278396	1502457
724	2010-07-25T18:06:28Z	48.8790943521	2.2845653351	1060557
724	2010-07-25T14:02:04Z	48.87265515	2.31032013	1500806
724	2010-07-25T13:05:08Z	48.872718133	2.3102048	1481246
724	2010-07-25T12:29:35Z	48.870782317	2.305275983	1500388
724	2010-07-25T12:28:04Z	48.8674895667	2.3160236	1011947
724	2010-07-24T19:15:45Z	48.87778595	2.2824206333	951126
724	2010-07-24T17:41:15Z	48.89083409	2.2419638	1495563
724	2010-07-24T17:38:13Z	48.8935103833	2.2386992167	1038383
724	2010-07-24T17:37:42Z	48.891824517	2.236571817	1466248
724	2010-07-24T16:48:19Z	48.8580108	2.3487574167	300771
724	2010-07-24T16:47:44Z	48.8578390667	2.3479499833	45082
724	2010-07-24T16:45:19Z	48.8564705153	2.3524367809	31206
724	2010-07-24T16:07:38Z	48.8574940615	2.3533809185	99836
724	2010-07-24T15:47:50Z	48.8550116167	2.3616887167	127703
724	2010-07-24T15:41:44Z	48.8547424	2.36269962	1494608
724	2010-07-24T14:15:51Z	48.85590988	2.36635506	1494003
724	2010-07-24T14:12:10Z	48.8557641967	2.3652984427	388979
724	2010-07-24T13:55:50Z	48.8573196667	2.36217215	959362
724	2010-07-24T13:49:09Z	48.85594213	2.35932886	701187
724	2010-07-24T12:34:54Z	48.8560036876	2.3603737971	842744
724	2010-07-24T12:26:29Z	48.856618933	2.360483133	1405368
724	2010-07-24T12:19:46Z	48.85698925	2.3602048	1493261
724	2010-07-24T12:07:00Z	48.8573876	2.358703733	1493181
724	2010-07-24T11:52:35Z	48.86286956	2.36243468	1437768
724	2010-07-24T11:24:39Z	48.8580428854	2.3590672016	1117883
724	2010-07-24T11:15:45Z	48.8580915859	2.3588793791	523409
724	2010-07-24T10:20:25Z	48.860622268	2.349615996	1488764
724	2010-07-24T01:46:18Z	48.87779664	2.28293281	1491286
724	2010-07-23T22:17:47Z	48.8927124705	2.2394514084	76166
776	2010-10-01T14:04:19Z	48.8580428854	2.3590672016	1117883
776	2010-10-01T13:59:17Z	48.8513454106	2.3567390442	1104211
776	2010-10-01T12:45:08Z	48.8522843464	2.3543357849	1104204
776	2010-10-01T12:44:49Z	48.8527149803	2.35465765	1104191
776	2010-10-01T12:42:15Z	48.8519807826	2.3521471024	1104165
776	2010-10-01T12:41:01Z	48.8531597294	2.3490571976	48661
776	2010-10-01T12:40:38Z	48.8551716403	2.3474264145	1104149
776	2010-10-01T12:40:01Z	48.8548327978	2.3448944092	110343
776	2010-10-01T12:39:10Z	48.8558846139	2.3456132412	1104130
776	2010-10-01T12:37:05Z	48.8564421167	2.3408081167	36666
776	2010-10-01T11:38:54Z	48.8601269497	2.3368263245	25285
776	2010-10-01T11:36:33Z	48.8618209601	2.3346805573	93066
776	2010-09-30T19:02:45Z	49.00703799	2.56090635	1839811
776	2010-09-30T18:36:59Z	49.0133294077	2.5409317017	23249
792	2010-09-19T04:26:39Z	49.00449937	2.57041954	1164574
792	2010-09-19T04:26:00Z	49.004293252	2.5621426105	310747
792	2010-09-19T04:25:46Z	49.0133294077	2.5409317017	23249
792	2010-09-19T03:01:52Z	48.817229893	2.350206741	3917254
792	2010-09-18T17:50:19Z	48.8177567333	2.3460639	550653
792	2010-09-18T17:41:39Z	48.817229893	2.350206741	3917254
792	2010-09-18T08:34:58Z	48.817229893	2.350206741	3917254
792	2010-09-18T03:38:17Z	48.817229893	2.350206741	3917254
792	2010-09-17T21:54:59Z	48.8190468949	2.3372442564	89050
792	2010-09-17T21:54:24Z	48.82219773	2.36300462	1349732
792	2010-09-17T19:29:00Z	48.8177567333	2.3460639	550653
792	2010-09-17T19:08:05Z	48.8140748833	2.3411520667	110793
792	2010-09-17T19:07:48Z	48.82290709	2.34713363	995094
792	2010-09-17T19:07:35Z	48.817229893	2.350206741	3917254
792	2010-09-17T18:35:11Z	48.8463468693	2.3452377319	386344
792	2010-09-17T18:27:35Z	48.8478015811	2.3432204418	882044
792	2010-09-17T18:27:18Z	48.8476247924	2.3428237438	834891
792	2010-09-17T18:27:00Z	48.8468807891	2.3406274419	661016
792	2010-09-17T15:09:45Z	48.8729374	2.33329625	503487
792	2010-09-17T15:09:30Z	48.87288701	2.33327996	1085453
792	2010-09-17T14:59:45Z	48.8721849373	2.3332053423	1117911
792	2010-09-17T10:54:14Z	48.8475108	2.352640617	1358283
792	2010-09-17T10:51:40Z	48.8531597294	2.3490571976	48661
792	2010-09-17T10:51:17Z	48.84812815	2.349279017	1185645
792	2010-09-17T10:44:43Z	48.8477502208	2.3516638964	645903
792	2010-09-17T10:44:20Z	48.8490678167	2.34948995	901380
792	2010-09-17T10:44:05Z	48.84687429	2.35238635	288465
792	2010-09-16T22:21:38Z	48.818017917	2.41296225	1249914
792	2010-09-16T22:06:30Z	48.829242	2.419943	1126473
